account_id,snapshot_date,usage_count_last_1m,usage_duration_last_1m,error_count_last_1m,active_features_last_1m,usage_count_last_3m,usage_duration_last_3m,error_count_last_3m,active_features_last_3m,usage_count_last_6m,usage_duration_last_6m,error_count_last_6m,active_features_last_6m,usage_trend_3m,usage_trend_pct_3m,error_trend_3m,active_features_drop_3m
A-e1b9cd,2024-01-31,13,4199,0,1,60,13255,1,5,207,52516,6,14,-10.5,-0.1721311475409836,-0.5,-4
A-e1b9cd,2024-02-29,65,17971,10,6,94,26828,11,8,262,65717,15,16,50.5,0.531578947368421,9.5,-2
A-e1b9cd,2024-03-31,66,19733,7,6,144,41903,17,12,238,63525,19,14,27.0,0.18620689655172415,2.0,-6
A-e1b9cd,2024-04-30,33,9073,2,3,164,46777,19,14,224,60032,20,16,-32.5,-0.19696969696969696,-6.5,-11
A-e1b9cd,2024-05-31,27,3788,0,2,126,32594,9,10,220,59422,20,18,-22.5,-0.17716535433070865,-4.5,-8
A-e1b9cd,2024-06-30,44,17365,4,5,104,30226,6,10,248,72129,23,20,14.0,0.13333333333333333,3.0,-5
A-e1b9cd,2024-07-31,36,10548,2,3,107,31701,6,10,271,78478,25,21,0.5,0.004629629629629629,0.0,-7
A-e1b9cd,2024-08-31,33,9832,1,4,113,37745,7,10,239,70339,16,19,-7.0,-0.06140350877192982,-2.0,-6
A-e1b9cd,2024-09-30,69,24967,3,6,138,45347,6,13,242,75573,12,20,34.5,0.24820143884892087,1.5,-7
A-e2cd1b,2024-03-31,13,4635,5,2,101,27898,5,10,148,41498,6,15,-31.0,-0.30392156862745096,5.0,-8
A-e2cd1b,2024-04-30,7,1743,2,1,72,22304,7,8,146,38894,7,14,-25.5,-0.3493150684931507,-0.5,-7
A-e2cd1b,2024-05-31,34,8236,0,3,54,14614,7,5,171,46122,7,14,24.0,0.43636363636363634,-3.5,-2
A-e2cd1b,2024-06-30,22,8360,0,2,63,18339,2,6,164,46237,7,13,1.5,0.0234375,-1.0,-4
A-e2cd1b,2024-07-31,13,4914,0,1,69,21510,0,6,141,43814,7,12,-15.0,-0.21428571428571427,0.0,-5
A-e2cd1b,2024-08-31,37,7078,0,4,72,20352,0,6,126,34966,7,10,19.5,0.2671232876712329,0.0,-2
A-e2cd1b,2024-09-30,8,4736,0,1,58,16728,0,5,121,35067,2,11,-17.0,-0.288135593220339,0.0,-4
A-e2cd1b,2024-10-31,28,10733,1,3,73,22547,1,8,142,44057,1,13,5.5,0.07432432432432433,1.0,-5
A-e2cd1b,2024-11-30,15,7680,3,1,51,23149,4,5,123,43501,4,11,-3.0,-0.057692307692307696,2.5,-4
A-e2cd1b,2024-12-31,17,5206,0,3,60,23619,4,6,118,40347,4,11,-4.5,-0.07377049180327869,-2.0,-3
A-e351e1,2024-10-31,33,6594,2,3,75,22258,2,7,83,26538,6,8,12.0,0.15789473684210525,2.0,-4
A-e351e1,2024-11-30,7,3108,0,1,53,13901,2,5,90,29646,6,9,-16.0,-0.2962962962962963,-1.0,-4
A-e36807,2024-06-30,21,8843,1,1,95,36867,11,7,102,37861,12,8,-16.0,-0.16666666666666666,-4.0,-6
A-e36807,2024-07-31,7,2345,0,1,65,24302,7,6,109,40206,12,9,-22.0,-0.3333333333333333,-3.5,-5
A-e36807,2024-08-31,8,1920,1,1,36,13108,2,3,110,41132,12,9,-6.0,-0.16216216216216217,0.5,-2
A-e3bd71,2023-05-31,46,11708,4,4,97,24944,6,8,134,32938,11,12,20.5,0.20918367346938777,3.0,-4
A-e3bd71,2023-06-30,44,10265,0,3,104,26747,4,7,178,43203,11,13,14.0,0.13333333333333333,-2.0,-4
A-e3bd71,2023-07-31,52,11028,0,4,142,33001,4,9,193,46237,6,12,7.0,0.04895104895104895,-2.0,-5
A-e3bd71,2023-09-30,21,7630,0,2,73,18658,0,6,177,45405,4,12,-5.0,-0.06756756756756757,0.0,-4
A-e3bd71,2023-10-31,18,4792,2,1,39,12422,2,3,181,45423,6,12,7.5,0.1875,2.0,-2
A-e3bd71,2023-11-30,28,9784,0,3,67,22206,2,6,163,43499,2,12,8.5,0.125,-1.0,-3
A-e40f45,2024-06-30,13,4088,1,2,60,20218,3,6,114,37354,5,10,-10.5,-0.1721311475409836,0.0,-4
A-e40f45,2024-07-31,11,6336,0,1,46,15454,3,5,107,37918,4,11,-6.5,-0.13829787234042554,-1.5,-4
A-e40f45,2024-08-31,11,1430,1,1,35,11854,2,4,98,32216,5,10,-1.0,-0.027777777777777776,0.5,-3
A-e40f45,2024-09-30,4,1932,1,1,26,9698,2,3,86,29916,5,8,-7.0,-0.25925925925925924,0.5,-2
A-e40f45,2024-10-31,11,2830,0,2,26,6192,2,4,72,21646,5,9,3.5,0.12962962962962962,-1.0,-2
A-e4144b,2024-12-31,30,7480,4,3,75,13956,6,8,125,32201,10,11,7.5,0.09868421052631579,3.0,-5
A-e4bf56,2024-12-31,18,5526,0,2,71,23715,2,8,98,30415,3,10,-8.5,-0.11805555555555555,-1.0,-6
A-e51ec7,2023-12-31,102,39504,9,3,222,66048,15,7,369,115098,15,10,42.0,0.18834080717488788,6.0,-4
A-e51ec7,2024-01-31,19,2921,0,2,63,19899,3,5,130,35611,5,10,-3.0,-0.046875,-1.5,-3
A-e51ec7,2024-02-29,39,13290,0,3,92,29379,3,7,132,38227,5,11,12.5,0.13440860215053763,-1.5,-4
A-e51ec7,2024-03-31,24,7092,2,2,82,23303,2,7,156,45319,7,13,-5.0,-0.060240963855421686,2.0,-5
A-e5d6ab,2023-07-31,33,6083,0,3,39,9227,2,4,112,38084,5,11,30.0,0.75,-1.0,-1
A-e5d6ab,2023-08-31,19,3224,0,2,52,9307,0,5,114,31910,5,11,2.5,0.04716981132075472,0.0,-3
A-e5d6ab,2023-10-31,17,3507,1,2,36,6731,1,4,75,15958,3,8,7.5,0.20270270270270271,1.0,-2
A-e5d6ab,2024-01-31,31,7977,0,3,31,7977,0,3,67,14708,1,7,31.0,0.96875,0.0,0
A-e5d6ab,2024-02-29,10,1180,0,1,41,9157,0,4,58,12664,1,6,-5.5,-0.13095238095238096,0.0,-3
A-e5d6ab,2024-03-31,19,7549,2,2,60,16706,2,6,77,20213,3,8,-1.5,-0.02459016393442623,2.0,-4
A-e5d6ab,2024-04-30,6,2112,2,1,35,10841,4,4,66,18818,4,7,-8.5,-0.2361111111111111,1.0,-3
A-e60f9d,2024-10-31,62,18737,0,5,110,31025,0,9,194,51379,5,15,38.0,0.34234234234234234,0.0,-4
A-e61e98,2023-12-31,22,3114,1,3,51,10318,4,5,169,35465,6,15,7.5,0.14423076923076922,-0.5,-2
A-e61e98,2024-01-31,6,2658,0,1,43,11142,4,5,133,30416,6,13,-12.5,-0.2840909090909091,-2.0,-4
A-e61e98,2024-02-29,12,228,0,1,40,6000,1,5,113,27004,6,10,-2.0,-0.04878048780487805,-0.5,-4
A-e61e98,2024-04-30,14,6062,4,1,26,6290,4,2,69,17432,8,5,8.0,0.2962962962962963,4.0,-1
A-e61e98,2024-05-31,16,3464,0,2,30,9526,4,3,70,15526,5,7,9.0,0.2903225806451613,-2.0,-1
A-e61e98,2024-06-30,43,13810,0,3,73,23336,4,6,91,26222,4,8,28.0,0.3783783783783784,-2.0,-3
A-e61e98,2024-07-31,44,10034,3,6,103,27308,3,10,129,33598,7,12,14.5,0.13942307692307693,3.0,-4
A-e61e98,2024-08-31,43,8438,4,4,130,32282,7,12,160,41808,11,15,-0.5,-0.003816793893129771,2.5,-8
A-e61e98,2024-09-30,70,18878,2,7,157,37350,9,14,230,60686,13,19,26.5,0.16772151898734178,-1.5,-7
A-e693b6,2023-08-31,4,312,0,1,30,12232,3,3,154,53938,8,10,-9.0,-0.2903225806451613,-1.5,-2
A-e693b6,2023-09-30,31,13491,1,3,35,13803,1,4,166,58109,7,10,29.0,0.8055555555555556,1.0,-1
A-e693b6,2023-10-31,28,6734,0,2,63,20537,1,6,158,50851,4,10,10.5,0.1640625,-0.5,-4
A-e693b6,2023-11-30,37,13426,1,3,96,33651,2,7,126,45883,5,9,7.5,0.07731958762886598,0.5,-4
A-e693b6,2023-12-31,24,8688,1,2,89,28848,2,6,124,42651,3,10,-8.5,-0.09444444444444444,0.5,-4
A-e693b6,2024-01-31,40,14311,0,4,101,36425,2,9,164,56962,3,14,9.5,0.09313725490196079,-1.0,-5
A-e693b6,2024-03-31,73,13932,1,5,113,28243,1,8,202,57091,3,12,53.0,0.4649122807017544,1.0,-3
A-e693b6,2024-04-30,39,14517,0,3,112,28449,1,8,213,64874,3,15,2.5,0.022123893805309734,-0.5,-5
A-e693b6,2024-05-31,80,20785,9,8,192,49234,10,15,256,72233,11,17,24.0,0.12435233160621761,8.5,-7
A-e693b6,2024-06-30,26,10900,0,2,145,46202,9,13,258,74445,10,18,-33.5,-0.22945205479452055,-4.5,-11
A-e693b6,2024-07-31,17,3580,0,2,123,35265,9,11,235,63714,10,17,-36.0,-0.2903225806451613,-4.5,-9
A-e693b6,2024-08-31,16,4832,1,2,59,19312,1,6,251,68546,11,18,-5.5,-0.09166666666666666,1.0,-4
A-e693b6,2024-09-30,7,749,0,1,40,9161,1,5,185,55363,10,16,-9.5,-0.23170731707317074,-0.5,-4
A-e6afc1,2023-07-31,46,12796,1,4,81,23576,3,7,161,41640,3,15,28.5,0.3475609756097561,0.0,-3
A-e6afc1,2023-08-31,58,25186,4,6,104,37982,5,9,199,59754,7,16,35.0,0.3333333333333333,3.5,-3
A-e6afc1,2023-09-30,22,8274,0,2,126,46256,5,11,193,64868,7,17,-30.0,-0.23622047244094488,-2.5,-9
A-e6afc1,2023-10-31,47,12101,0,5,127,45561,4,12,208,69137,7,18,7.0,0.0546875,-2.0,-7
A-e6afc1,2023-11-30,59,7279,3,5,128,27654,3,10,232,65636,8,18,24.5,0.18992248062015504,3.0,-5
A-e6afc1,2023-12-31,35,13048,3,4,141,32428,6,13,267,78684,11,21,-18.0,-0.1267605633802817,1.5,-9
A-e6afc1,2024-01-31,38,15953,0,4,132,36280,6,13,259,81841,10,19,-9.0,-0.06766917293233082,-3.0,-9
A-e6afc1,2024-02-29,5,2245,3,1,78,31246,6,9,206,58900,9,16,-31.5,-0.3987341772151899,1.5,-8
A-e6afc1,2024-03-31,58,18406,3,5,101,36604,6,10,242,69032,12,19,36.5,0.35784313725490197,1.5,-5
A-e6afc1,2024-04-30,13,2444,0,1,76,23095,6,7,208,59375,12,19,-18.5,-0.24025974025974026,-3.0,-6
A-e6afc1,2024-05-31,18,1112,1,2,89,21962,4,8,167,53208,10,17,-17.5,-0.19444444444444445,-0.5,-6
A-e6afc1,2024-06-30,11,198,0,1,42,3754,1,4,143,40358,7,14,-4.5,-0.10465116279069768,-0.5,-3
A-e6afc1,2024-07-31,5,2430,0,1,34,3740,1,4,110,26835,7,11,-9.5,-0.2714285714285714,-0.5,-3
A-e6afc1,2024-08-31,37,12873,2,4,53,15501,2,5,142,37463,6,12,29.0,0.5370370370370371,2.0,-1
A-e6afc1,2024-09-30,23,8271,5,3,65,23574,7,6,107,27328,8,9,2.0,0.030303030303030304,4.0,-3
A-e6afc1,2024-10-31,23,6303,0,3,83,27447,7,9,117,31187,8,11,-7.0,-0.08333333333333333,-3.5,-6
A-e6afc1,2024-11-30,7,1449,0,1,53,16023,5,7,106,31524,7,10,-16.0,-0.2962962962962963,-2.5,-6
A-e6afc1,2024-12-31,11,4807,0,1,41,12559,0,5,106,36133,7,11,-4.0,-0.09523809523809523,0.0,-4
A-e7a1e2,2024-08-31,183,71634,3,5,243,104358,15,7,513,208911,36,17,153.0,0.6270491803278688,-3.0,-2
A-e7a1e2,2024-09-30,9,711,0,1,70,24589,1,6,159,61705,11,15,-21.5,-0.3028169014084507,-0.5,-5
A-e7a1e2,2024-10-31,13,2218,0,2,83,26807,1,8,138,49644,10,13,-22.0,-0.2619047619047619,-0.5,-6
A-e7a1e2,2024-11-30,50,4722,2,4,72,7651,2,7,153,42437,7,14,39.0,0.5342465753424658,2.0,-3
A-e7beab,2023-11-30,23,9764,3,2,48,21719,3,3,92,40198,7,8,10.5,0.21428571428571427,3.0,-1
A-e7beab,2023-12-31,33,11457,1,3,81,33176,4,5,112,44414,6,9,9.0,0.10975609756097561,-0.5,-2
A-e7beab,2024-02-29,17,7344,0,1,50,18801,1,4,98,40520,4,5,0.5,0.00980392156862745,-0.5,-3
A-e7beab,2024-03-31,39,2098,0,3,56,9442,0,4,137,42618,4,8,30.5,0.5350877192982456,0.0,-1
A-e83938,2024-04-30,38,15562,4,2,120,43652,6,6,178,53010,10,8,-3.0,-0.024793388429752067,3.0,-4
A-e83938,2024-06-30,22,9746,8,1,60,25308,12,3,142,53398,14,7,3.0,0.04918032786885246,6.0,-2
A-e83938,2024-07-31,38,20112,2,2,60,29858,10,3,180,73510,16,9,27.0,0.4426229508196721,-2.0,-1
A-e83938,2024-08-31,16,3814,0,2,46,18743,5,5,65,26524,7,7,1.0,0.02127659574468085,-2.5,-3
A-e83938,2024-09-30,8,2096,0,1,43,15966,1,5,73,28620,7,8,-9.5,-0.2159090909090909,-0.5,-4
A-e83938,2024-10-31,15,3885,1,1,39,9795,1,4,69,24724,6,7,3.0,0.075,1.0,-3
A-e888d1,2023-06-30,44,23866,6,2,126,34590,10,5,334,92432,20,13,3.0,0.023622047244094488,4.0,-3
A-e888d1,2023-07-31,66,4594,0,2,154,36068,10,6,274,66254,12,10,22.0,0.14193548387096774,-5.0,-4
A-e888d1,2023-08-31,38,14092,6,2,148,42552,12,6,254,61076,16,10,-17.0,-0.11409395973154363,3.0,-4
A-e888d1,2023-09-30,6,1956,0,1,58,11299,3,5,121,28594,8,10,-20.0,-0.3389830508474576,-1.5,-4
A-e888d1,2023-10-31,11,1738,2,1,36,10740,5,4,113,28774,10,10,-1.5,-0.04054054054054054,0.5,-3
A-e888d1,2023-11-30,12,3282,0,2,29,6976,2,3,103,28252,8,9,3.5,0.11666666666666667,-1.0,-1
A-e888d1,2023-12-31,9,2538,2,1,32,7558,4,4,90,18857,7,8,-2.5,-0.07575757575757576,1.0,-3
A-e888d1,2024-01-31,27,8364,1,2,48,14184,3,4,84,24924,8,7,16.5,0.336734693877551,0.0,-2
A-e888d1,2024-02-29,14,6072,2,2,50,16974,5,4,79,23950,7,6,-4.0,-0.0784313725490196,0.5,-2
A-e888d1,2024-04-30,20,5584,0,2,34,11656,2,4,82,25840,5,7,13.0,0.37142857142857144,-1.0,-2
A-e888d1,2024-05-31,48,19169,4,5,68,24753,4,7,118,41727,9,11,38.0,0.5507246376811594,4.0,-2
A-e888d1,2024-06-30,37,8577,6,3,105,33330,10,10,146,47766,13,14,3.0,0.02830188679245283,4.0,-7
A-e888d1,2024-07-31,12,756,0,1,97,28502,10,8,131,40158,12,12,-30.5,-0.3112244897959184,-5.0,-7
A-e888d1,2024-08-31,25,6252,2,3,74,15585,8,6,142,40338,12,12,0.5,0.006666666666666667,-1.0,-3
A-e888d1,2024-09-30,48,14965,0,4,85,21973,2,6,190,55303,12,14,29.5,0.3430232558139535,-1.0,-2
A-e888d1,2024-10-31,30,11281,4,3,103,32498,6,9,200,61000,16,15,-6.5,-0.0625,3.0,-6
A-e89151,2023-12-31,45,7614,0,3,102,28897,5,9,216,61209,15,17,16.5,0.16019417475728157,-2.5,-6
A-e89151,2024-01-31,9,4077,2,1,91,25407,7,6,188,57273,14,16,-32.0,-0.34782608695652173,-0.5,-5
A-e89151,2024-02-29,36,6375,1,3,90,18066,3,6,182,52616,11,15,9.0,0.0989010989010989,0.0,-3
A-e89151,2024-03-31,7,2716,2,1,52,13168,5,5,154,42065,10,13,-15.5,-0.29245283018867924,0.5,-4
A-e89151,2024-05-31,41,13671,1,3,48,16387,3,4,138,34453,6,10,37.5,0.7653061224489796,0.0,-1
A-e89151,2024-06-30,13,4472,0,1,54,18143,1,4,106,31311,6,9,-7.5,-0.13636363636363635,-0.5,-3
A-e89151,2024-08-31,8,4504,0,1,21,8976,0,2,69,25363,3,6,1.5,0.06818181818181818,0.0,-1
A-e89151,2024-09-30,20,7981,0,2,28,12485,0,3,82,30628,1,7,16.0,0.5517241379310345,0.0,-1
A-e89151,2024-10-31,21,9326,0,2,49,21811,0,5,103,39954,1,9,7.0,0.14,0.0,-3
A-e98302,2024-03-31,17,5335,0,2,17,5335,0,2,28,6622,2,3,17.0,0.9444444444444444,0.0,0
A-e98302,2024-04-30,33,12215,1,3,50,17550,1,5,61,18837,3,6,24.5,0.4803921568627451,1.0,-2
A-e98302,2024-05-31,15,5198,2,2,65,22748,3,6,76,24035,5,7,-10.0,-0.15151515151515152,1.5,-4
A-e98302,2024-07-31,27,8436,3,5,42,13634,5,7,92,31184,6,10,19.5,0.45348837209302323,2.0,-2
A-e98302,2024-08-31,20,5930,1,2,47,14366,4,7,112,37114,7,12,6.5,0.13541666666666666,-0.5,-5
A-e98302,2024-09-30,6,1800,0,1,53,16166,4,8,101,33579,7,12,-17.5,-0.32407407407407407,-2.0,-7
A-e98302,2024-10-31,14,7910,0,1,40,15640,1,4,82,29274,6,11,1.0,0.024390243902439025,-0.5,-3
A-e98302,2024-11-30,11,3641,0,1,31,13351,0,3,78,27717,4,10,1.0,0.03125,0.0,-2
A-e98302,2024-12-31,5,700,4,1,30,12251,4,3,83,28417,8,11,-7.5,-0.24193548387096775,4.0,-2
A-eafc6e,2023-09-30,21,4236,0,2,30,6747,0,3,68,15101,5,6,16.5,0.532258064516129,0.0,-1
A-eafc6e,2023-10-31,8,2256,0,1,29,6492,0,3,60,12249,4,6,-2.5,-0.08333333333333333,0.0,-2
A-eafc6e,2023-11-30,2,614,0,1,31,7106,0,4,52,11453,1,6,-12.5,-0.390625,0.0,-3
A-eafc6e,2023-12-31,9,1035,0,1,19,3905,0,3,49,10652,0,6,4.0,0.2,0.0,-2
A-eafc6e,2024-01-31,37,19539,0,3,48,21188,0,5,77,27680,0,7,31.5,0.6428571428571429,0.0,-2
A-eafc6e,2024-02-29,18,2400,0,2,64,22974,0,6,95,30080,0,7,-5.0,-0.07692307692307693,0.0,-4
A-eafc6e,2024-03-31,35,7526,3,4,90,29465,3,9,109,33370,3,11,7.5,0.08241758241758242,3.0,-5
A-eafc6e,2024-04-30,12,1992,0,1,65,11918,3,7,113,33106,3,11,-14.5,-0.2196969696969697,-1.5,-6
A-eafc6e,2024-06-30,9,198,1,1,21,2190,1,2,111,31655,4,11,3.0,0.13636363636363635,1.0,-1
A-eafc6e,2024-07-31,4,1108,0,1,13,1306,1,2,78,13224,4,9,-0.5,-0.03571428571428571,-0.5,-1
A-eafc6e,2024-09-30,21,7308,4,2,25,8416,4,3,46,10606,5,5,19.0,0.7307692307692307,4.0,-1
A-eafc6e,2024-11-30,21,8288,0,2,42,15596,4,4,55,16902,5,6,10.5,0.2441860465116279,-2.0,-2
A-eb2fdc,2024-03-31,26,6192,2,2,42,11032,2,4,112,34880,2,9,18.0,0.4186046511627907,2.0,-2
A-eb2fdc,2024-04-30,12,4340,2,2,38,10532,4,4,114,36810,4,9,-1.0,-0.02564102564102564,1.0,-2
A-eb7fac,2024-02-29,36,7655,4,3,55,14413,9,5,122,35103,15,8,26.5,0.4732142857142857,1.5,-2
A-eb7fac,2024-03-31,18,7353,0,2,54,15008,4,4,99,33226,11,7,0.0,0.0,-2.0,-2
A-eb7fac,2024-04-30,6,1662,3,1,60,16670,7,5,105,34888,14,8,-21.0,-0.3442622950819672,1.0,-4
A-ed510f,2023-04-30,26,8918,4,3,50,15564,4,5,67,23435,4,6,14.0,0.27450980392156865,4.0,-2
A-ee42db,2023-05-31,188,50720,12,4,392,102328,24,8,448,117856,24,10,86.0,0.21882951653944022,6.0,-4
A-ee42db,2023-06-30,24,12768,9,1,252,74070,18,8,360,101160,27,11,-90.0,-0.3557312252964427,4.5,-7
A-ee42db,2023-07-31,117,29901,3,4,282,80709,21,9,453,124869,30,14,34.5,0.12190812720848057,-6.0,-5
A-ee42db,2023-08-31,45,22860,0,1,186,65529,12,6,480,142275,30,14,-25.5,-0.13636363636363635,-6.0,-5
A-ee42db,2023-09-30,108,33753,18,4,270,86514,21,8,522,160584,39,16,27.0,0.0996309963099631,16.5,-4
A-ee42db,2023-11-30,80,28034,0,4,152,50536,12,8,276,94222,20,12,44.0,0.2875816993464052,-6.0,-4
A-ee42db,2023-12-31,20,8640,2,1,100,36674,2,5,280,94350,16,13,-20.0,-0.19801980198019803,2.0,-4
A-ee42db,2024-01-31,38,8368,6,2,138,45042,8,7,240,82784,20,12,-12.0,-0.08633093525179857,5.0,-5
A-ee42db,2024-02-29,10,3560,0,1,68,20568,8,4,220,71104,20,12,-19.0,-0.2753623188405797,-4.0,-3
A-ee42db,2024-03-31,14,2366,0,2,38,8330,3,4,88,26667,4,9,2.0,0.05128205128205128,-1.5,-2
A-ee42db,2024-04-30,14,2177,0,2,33,6323,0,5,102,28844,4,11,4.5,0.1323529411764706,0.0,-3
A-ee42db,2024-05-31,25,4164,4,3,53,8707,4,7,87,18991,8,10,11.0,0.2037037037037037,4.0,-4
A-ee42db,2024-06-30,22,10376,0,2,61,16717,4,7,99,25047,7,11,2.5,0.04032258064516129,-2.0,-5
A-ee42db,2024-07-31,9,747,1,1,56,15287,5,6,89,21610,5,11,-14.5,-0.2543859649122807,-1.0,-5
A-ee42db,2024-08-31,15,2662,1,2,46,13785,2,5,99,22492,6,11,-0.5,-0.010638297872340425,0.5,-3
A-ee42db,2024-09-30,8,1352,0,1,32,4761,2,4,93,21478,6,10,-4.0,-0.12121212121212122,-1.0,-3
A-ee42db,2024-10-31,53,17780,4,4,76,21794,5,7,132,37081,10,12,41.5,0.538961038961039,3.5,-3
A-ef84cf,2024-04-30,27,2349,0,1,78,23079,3,3,219,77367,15,6,1.5,0.0189873417721519,-1.5,-2
A-ef84cf,2024-05-31,33,19041,0,1,111,42120,3,4,216,79092,12,6,-6.0,-0.05357142857142857,-1.5,-3
A-ef84cf,2024-06-30,30,10920,0,1,90,32310,0,3,183,68664,3,6,0.0,0.0,0.0,-2
A-ef84cf,2024-07-31,24,2328,0,1,87,32289,0,3,165,55368,3,6,-7.5,-0.08522727272727272,0.0,-2
A-ef84cf,2024-08-31,44,11664,2,2,80,20496,2,4,154,48576,4,8,26.0,0.32098765432098764,2.0,-2
A-f03140,2024-01-31,29,13079,0,3,142,47262,10,8,194,65418,14,12,-27.5,-0.19230769230769232,-5.0,-5
A-f03140,2024-02-29,36,11983,3,3,158,49742,10,10,206,68221,16,14,-25.0,-0.15723270440251572,-0.5,-7
A-f03140,2024-04-30,39,6474,1,3,75,18457,4,6,217,65719,14,12,21.0,0.27631578947368424,-0.5,-3
A-f03140,2024-05-31,22,2206,2,2,61,8680,3,5,219,58422,13,13,2.5,0.04032258064516129,1.5,-3
A-f03140,2024-06-30,22,6260,0,2,83,14940,3,7,148,40002,6,11,-8.5,-0.10119047619047619,-1.5,-5
A-f03140,2024-07-31,34,18630,0,3,78,27096,2,7,153,45553,6,12,12.0,0.1518987341772152,-1.0,-4
A-f03140,2024-09-30,27,11347,0,2,61,29977,0,5,144,44917,3,12,10.0,0.16129032258064516,0.0,-3
A-f17767,2023-03-31,33,7881,4,4,61,15033,4,6,61,15033,4,6,19.0,0.3064516129032258,4.0,-2
A-f17767,2023-04-30,46,19903,10,6,91,33064,14,10,107,34936,14,11,23.5,0.2554347826086957,8.0,-4
A-f19b24,2024-05-31,11,5511,1,1,11,5511,1,1,40,14469,3,4,11.0,0.9166666666666666,1.0,0
A-f19b24,2024-10-31,17,8419,4,2,17,8419,4,2,28,13930,5,3,17.0,0.9444444444444444,4.0,0
A-f19b24,2024-11-30,20,11064,2,2,37,19483,6,4,37,19483,6,4,11.5,0.3026315789473684,0.0,-2
A-f1f639,2023-08-31,20,5060,0,1,46,11582,8,2,96,29490,10,4,7.0,0.14893617021276595,-4.0,-1
A-f1f639,2023-10-31,31,11846,4,2,41,14376,4,3,54,17637,8,4,26.0,0.6190476190476191,4.0,-1
A-f25509,2024-06-30,8,4552,1,1,20,11752,1,2,70,33821,3,7,2.0,0.09523809523809523,1.0,-1
A-f25509,2024-07-31,14,1596,0,1,34,13348,1,3,75,32204,3,7,4.0,0.11428571428571428,-0.5,-2
A-f25509,2024-08-31,10,2160,0,1,32,8308,1,3,67,24905,2,7,-1.0,-0.030303030303030304,-0.5,-2
A-f25509,2024-09-30,11,1452,2,1,35,5208,2,2,55,16960,3,4,-1.0,-0.027777777777777776,2.0,-1
A-f3ff05,2024-09-30,68,25842,8,7,85,29943,9,7,167,48527,11,12,59.5,0.6918604651162791,7.5,0
A-f446b6,2023-07-31,25,2090,0,2,38,6812,4,4,70,17062,4,6,18.5,0.47435897435897434,-2.0,-2
A-f446b6,2023-08-31,33,11924,2,3,58,14014,2,5,94,26340,6,8,20.5,0.3474576271186441,2.0,-2
A-f446b6,2023-09-30,8,3344,1,1,66,17358,3,6,102,29684,7,8,-21.0,-0.31343283582089554,0.0,-5
A-f446b6,2023-10-31,20,6066,0,2,61,21334,3,6,99,28146,7,10,-0.5,-0.008064516129032258,-1.5,-4
A-f446b6,2023-12-31,32,14399,3,3,52,20465,3,4,118,37823,6,10,22.0,0.41509433962264153,3.0,-1
A-f446b6,2024-01-31,20,4540,0,2,52,18939,3,5,113,40273,6,9,4.0,0.07547169811320754,-1.5,-3
A-f446b6,2024-02-29,10,280,0,1,62,19219,3,6,90,28629,4,8,-16.0,-0.25396825396825395,-1.5,-5
A-f446b6,2024-03-31,43,19936,2,4,73,24756,2,7,125,45221,5,9,28.0,0.3783783783783784,2.0,-3
A-f446b6,2024-05-31,30,10805,6,4,73,30741,8,8,135,49960,11,13,8.5,0.11486486486486487,5.0,-4
A-f446b6,2024-06-30,16,7910,1,2,46,18715,7,6,119,43471,9,13,1.0,0.02127659574468085,-2.0,-4
A-f446b6,2024-07-31,40,15100,7,5,86,33815,14,11,139,54031,16,15,17.0,0.19540229885057472,3.5,-6
A-f446b6,2024-10-31,12,876,4,1,12,876,4,1,98,34691,18,12,12.0,0.9230769230769231,4.0,0
A-f45426,2024-09-30,50,12742,2,4,90,28789,7,7,188,63827,15,14,30.0,0.32967032967032966,-0.5,-3
A-f45426,2024-10-31,43,7834,0,4,93,20576,2,8,199,59612,10,13,18.0,0.19148936170212766,-1.0,-4
A-f51f16,2024-03-31,34,11378,2,1,114,42636,8,4,220,88748,20,9,-6.0,-0.05217391304347826,-1.0,-3
A-f51f16,2024-04-30,40,8840,2,2,100,29708,10,4,226,79102,20,8,10.0,0.09900990099009901,-2.0,-2
A-f51f16,2024-06-30,58,19060,0,3,98,27900,2,5,212,70536,10,9,38.0,0.3838383838383838,-1.0,-2
A-f51f16,2024-07-31,8,3736,0,1,37,13266,0,4,87,28120,5,8,-6.5,-0.17105263157894737,0.0,-3
A-f51f16,2024-08-31,9,3780,1,1,46,17046,1,5,83,27155,3,8,-9.5,-0.20212765957446807,1.0,-4
A-f5641b,2024-05-31,9,3492,0,1,75,22686,2,7,116,37317,3,10,-24.0,-0.3157894736842105,-1.0,-6
A-f6b2fb,2024-06-30,6,2856,0,1,32,10870,1,4,116,35024,12,10,-7.0,-0.21212121212121213,-0.5,-3
A-f92792,2024-08-31,32,4076,1,2,97,16097,2,7,131,27072,2,11,-0.5,-0.00510204081632653,0.5,-5
A-f92792,2024-09-30,8,3056,0,1,40,7132,1,3,123,23733,2,9,-8.0,-0.1951219512195122,-0.5,-2
A-f92792,2024-10-31,17,5758,2,2,57,12890,3,5,126,25123,4,11,-3.0,-0.05172413793103448,1.5,-3
A-f97b9a,2023-10-31,23,4104,0,3,87,31772,2,8,130,37875,2,9,-9.0,-0.10227272727272728,-1.0,-5
A-f97b9a,2023-11-30,10,380,0,1,52,15360,0,6,115,38032,2,9,-11.0,-0.20754716981132076,0.0,-5
